SL No,Airline,AirlineID,Source,SourceID,Target,TargetID,A,B,C,Source_Country,Target_Country
40225,MF,5484,XMN,3383,NGB,3387,,0,737,China,China
40226,MF,5484,XMN,3383,NKG,3388,,0,737,China,China
40227,MF,5484,XMN,3383,NNG,3373,,0,737,China,China
40228,MF,5484,XMN,3383,PEK,3364,,0,737,China,China
40229,MF,5484,XMN,3383,SHA,3391,,0,737,China,China
40230,MF,5484,XMN,3383,SHE,4144,,0,737,China,China
40231,MF,5484,XMN,3383,SIN,3316,,0,738,China,Singapore
40232,MF,5484,XMN,3383,SYX,4030,,0,737,China,China
40233,MF,5484,XMN,3383,SZX,3374,,0,737,China,China
40234,MF,5484,XMN,3383,TAO,3390,,0,737,China,China
40235,MF,5484,XMN,3383,TNA,4108,,0,737,China,China
40236,MF,5484,XMN,3383,TPE,2276,,0,738 330,China,Taiwan
40237,MF,5484,XMN,3383,TSA,2275,,0,738,China,Taiwan
40238,MF,5484,XMN,3383,TSN,3368,,0,738 737,China,China
40239,MF,5484,XMN,3383,TXN,6387,,0,737,China,China
40240,MF,5484,XMN,3383,TYN,3369,,0,737,China,China
40241,MF,5484,XMN,3383,WUH,3376,,0,737,China,China
40242,MF,5484,XMN,3383,WUS,6391,,0,737,China,China
40243,MF,5484,XMN,3383,WXN,6403,,0,737,China,China
40244,MF,5484,XMN,3383,XIY,3379,,0,737,China,China
40245,MF,5484,XMN,3383,YIH,6361,,0,737,China,China
40246,MF,5484,XMN,3383,YNZ,6393,,0,737,China,China
40247,MF,5484,XMN,3383,ZUH,6355,,0,737,China,China
40248,MF,5484,XNN,6366,CGO,3375,,0,737,China,China
40249,MF,5484,XNN,6366,CKG,3393,,0,737,China,China
40250,MF,5484,XNN,6366,XIY,3379,,0,737,China,China
40251,MF,5484,YIH,6361,CKG,3393,,0,737,China,China
40252,MF,5484,YIH,6361,XMN,3383,,0,737,China,China
40253,MF,5484,YNZ,6393,HRB,3400,,0,737,China,China
40254,MF,5484,YNZ,6393,XMN,3383,,0,737,China,China
40255,MF,5484,ZUH,6355,FOC,3385,,0,737,China,China
40256,MF,5484,ZUH,6355,XMN,3383,,0,737,China,China
40263,MH,3378,AOR,3296,KUL,3304,,0,738 734,Malaysia,Malaysia
40264,MH,3378,AOR,3296,SZB,3408,Y,0,AT7,Malaysia,Malaysia
40270,MH,3378,BBN,6220,MUR,3265,Y,0,DHT,Malaysia,Malaysia
40271,MH,3378,BBN,6220,MYY,3266,Y,0,DHT,Malaysia,Malaysia
40272,MH,3378,BKI,3269,BTU,3262,Y,0,AT7,Malaysia,Malaysia
40273,MH,3378,BKI,3269,BWN,3272,,0,320,Malaysia,Brunei
40274,MH,3378,BKI,3269,HKG,3077,,0,738 320,Malaysia,Hong Kong
40275,MH,3378,BKI,3269,ICN,3930,Y,0,738,Malaysia,South Korea
40276,MH,3378,BKI,3269,KCH,3263,,0,738,Malaysia,Malaysia
40277,MH,3378,BKI,3269,KUD,6222,Y,0,DHT,Malaysia,Malaysia
40278,MH,3378,BKI,3269,KUL,3304,,0,738 734,Malaysia,Malaysia
40279,MH,3378,BKI,3269,LBU,3270,,0,738 AT7,Malaysia,Malaysia
40280,MH,3378,BKI,3269,LDU,3268,Y,0,AT7,Malaysia,Malaysia
40281,MH,3378,BKI,3269,LWY,6219,Y,0,DHT,Malaysia,Malaysia
40282,MH,3378,BKI,3269,MYY,3266,Y,0,AT7,Malaysia,Malaysia
40283,MH,3378,BKI,3269,MZV,4056,,0,AT7,Malaysia,Malaysia
40284,MH,3378,BKI,3269,NRT,2279,,0,738,Malaysia,Japan
40285,MH,3378,BKI,3269,PER,3351,,0,738,Malaysia,Australia
40286,MH,3378,BKI,3269,PPS,2433,,0,AT7,Malaysia,Philippines
40287,MH,3378,BKI,3269,PVG,3406,,0,738,Malaysia,China
40288,MH,3378,BKI,3269,SBW,3267,Y,0,AT7,Malaysia,Malaysia
40289,MH,3378,BKI,3269,SDK,4141,,0,738 AT7,Malaysia,Malaysia
40290,MH,3378,BKI,3269,SIN,3316,Y,0,320 319,Malaysia,Singapore
40291,MH,3378,BKI,3269,TPE,2276,,0,738,Malaysia,Taiwan
40292,MH,3378,BKI,3269,TWU,3271,,0,738,Malaysia,Malaysia
40299,MH,3378,BKM,6218,LWY,6219,Y,0,DHT,Malaysia,Malaysia
40303,MH,3378,BTH,3903,SZB,3408,Y,0,AT7,Indonesia,Malaysia
40304,MH,3378,BTJ,3294,PEN,3308,Y,0,AT7,Indonesia,Malaysia
40305,MH,3378,BTU,3262,BKI,3269,Y,0,AT7,Malaysia,Malaysia
40306,MH,3378,BTU,3262,KCH,3263,,0,738,Malaysia,Malaysia
40307,MH,3378,BTU,3262,KUL,3304,,0,738,Malaysia,Malaysia
40308,MH,3378,BTU,3262,MYY,3266,Y,0,AT7,Malaysia,Malaysia
40309,MH,3378,BTU,3262,SBW,3267,Y,0,AT7,Malaysia,Malaysia
40314,MH,3378,CAN,3370,KUL,3304,,0,738 333,China,Malaysia
40321,MH,3378,CGK,3275,KUL,3304,,0,738,Indonesia,Malaysia
40335,MH,3378,DPS,3940,KUL,3304,,0,772 738 333,Indonesia,Malaysia
40339,MH,3378,FOC,3385,KUL,3304,,0,738,China,Malaysia
40352,MH,3378,IPH,3302,SIN,3316,Y,0,AT7,Malaysia,Singapore
40356,MH,3378,JHB,3303,KBR,3298,Y,0,AT7,Malaysia,Malaysia
40357,MH,3378,JHB,3303,KUL,3304,,0,738 734,Malaysia,Malaysia
40358,MH,3378,JHB,3303,SZB,3408,Y,0,AT7,Malaysia,Malaysia
40359,MH,3378,KBR,3298,JHB,3303,Y,0,AT7,Malaysia,Malaysia
40360,MH,3378,KBR,3298,KUL,3304,,0,738 734,Malaysia,Malaysia
40361,MH,3378,KBR,3298,PEN,3308,Y,0,AT7,Malaysia,Malaysia
40362,MH,3378,KBR,3298,SZB,3408,Y,0,AT7,Malaysia,Malaysia
40364,MH,3378,KCH,3263,BKI,3269,,0,738,Malaysia,Malaysia
40365,MH,3378,KCH,3263,BTU,3262,,0,738,Malaysia,Malaysia
40366,MH,3378,KCH,3263,KUL,3304,,0,734 738,Malaysia,Malaysia
40367,MH,3378,KCH,3263,MKM,6217,Y,0,DHT,Malaysia,Malaysia
40368,MH,3378,KCH,3263,MYY,3266,,0,738,Malaysia,Malaysia
40369,MH,3378,KCH,3263,MZV,4056,,0,AT7,Malaysia,Malaysia
40370,MH,3378,KCH,3263,PNK,3284,Y,0,AT7,Malaysia,Indonesia
40371,MH,3378,KCH,3263,SBW,3267,,0,738,Malaysia,Malaysia
40372,MH,3378,KCH,3263,SIN,3316,,0,738,Malaysia,Singapore
40373,MH,3378,KCH,3263,TGC,6770,Y,0,AT7,Malaysia,#N/A
40376,MH,3378,KMG,3382,KUL,3304,,0,738,China,Malaysia
40377,MH,3378,KTE,3300,SZB,3408,Y,0,AT7,Malaysia,Malaysia
40379,MH,3378,KUA,3299,KUL,3304,,0,738 734,Malaysia,Malaysia
40380,MH,3378,KUA,3299,PEN,3308,Y,0,AT7,Malaysia,Malaysia
40381,MH,3378,KUA,3299,SIN,3316,Y,0,AT7,Malaysia,Singapore
40382,MH,3378,KUD,6222,BKI,3269,Y,0,DHT,Malaysia,Malaysia
40383,MH,3378,KUD,6222,SDK,4141,Y,0,DHT,Malaysia,Malaysia
40384,MH,3378,KUL,3304,ADL,3341,,0,333,Malaysia,Australia
40385,MH,3378,KUL,3304,AKL,2006,,0,772,Malaysia,New Zealand
40386,MH,3378,KUL,3304,AMS,580,,0,772,Malaysia,Netherlands
40387,MH,3378,KUL,3304,AOR,3296,,0,738 734,Malaysia,Malaysia
40388,MH,3378,KUL,3304,AUH,2179,,0,332,Malaysia,United Arab Emirates
40389,MH,3378,KUL,3304,BKI,3269,,0,734 738,Malaysia,Malaysia
40390,MH,3378,KUL,3304,BKK,3885,,0,738,Malaysia,Thailand
40391,MH,3378,KUL,3304,BLR,3131,,0,738,Malaysia,India
40392,MH,3378,KUL,3304,BNE,3320,,0,333,Malaysia,Australia
40393,MH,3378,KUL,3304,BOM,2997,,0,772 738,Malaysia,India
40394,MH,3378,KUL,3304,BTU,3262,,0,738,Malaysia,Malaysia
40395,MH,3378,KUL,3304,BWN,3272,,0,738,Malaysia,Brunei
40396,MH,3378,KUL,3304,CAN,3370,,0,333 738,Malaysia,China
40397,MH,3378,KUL,3304,CDG,1382,,0,380,Malaysia,France
40398,MH,3378,KUL,3304,CGK,3275,,0,738,Malaysia,Indonesia
40399,MH,3378,KUL,3304,CMB,3024,,0,738,Malaysia,Sri Lanka
40400,MH,3378,KUL,3304,COK,3136,,0,738,Malaysia,India
40401,MH,3378,KUL,3304,DAC,3076,,0,772 738,Malaysia,Bangladesh
40402,MH,3378,KUL,3304,DEL,3093,,0,738 333,Malaysia,India
40403,MH,3378,KUL,3304,DOH,11051,,0,332,Malaysia,#N/A
40404,MH,3378,KUL,3304,DPS,3940,,0,772 738 333,Malaysia,Indonesia
40405,MH,3378,KUL,3304,DRW,3999,,0,738,Malaysia,Australia
40406,MH,3378,KUL,3304,DWC,8076,,0,333,Malaysia,United Arab Emirates
40407,MH,3378,KUL,3304,FOC,3385,,0,738,Malaysia,China
40408,MH,3378,KUL,3304,FRA,340,,0,772,Malaysia,Germany
40409,MH,3378,KUL,3304,HAN,3199,,0,738,Malaysia,Vietnam
40410,MH,3378,KUL,3304,HKG,3077,,0,738 772,Malaysia,Hong Kong
40411,MH,3378,KUL,3304,HKT,3179,,0,738,Malaysia,Thailand
40412,MH,3378,KUL,3304,ICN,3930,,0,333,Malaysia,South Korea
40413,MH,3378,KUL,3304,IST,1701,,0,772 330,Malaysia,Turkey
40414,MH,3378,KUL,3304,JED,2072,,0,772,Malaysia,Saudi Arabia
40415,MH,3378,KUL,3304,JHB,3303,,0,738 734,Malaysia,Malaysia
40416,MH,3378,KUL,3304,KBR,3298,,0,738 734,Malaysia,Malaysia
40417,MH,3378,KUL,3304,KBV,3174,,0,738,Malaysia,Thailand
40418,MH,3378,KUL,3304,KCH,3263,,0,738 734,Malaysia,Malaysia
40419,MH,3378,KUL,3304,KIX,3992,,0,333,Malaysia,Japan
40420,MH,3378,KUL,3304,KMG,3382,,0,738,Malaysia,China
40421,MH,3378,KUL,3304,KTM,3125,,0,738,Malaysia,Nepal
40422,MH,3378,KUL,3304,KUA,3299,,0,738 734,Malaysia,Malaysia
40423,MH,3378,KUL,3304,LBU,3270,,0,738 734,Malaysia,Malaysia
40424,MH,3378,KUL,3304,LGK,3305,,0,738 734,Malaysia,Malaysia
40425,MH,3378,KUL,3304,LHR,507,,0,380,Malaysia,United Kingdom
40426,MH,3378,KUL,3304,MAA,3144,,0,738,Malaysia,India
40427,MH,3378,KUL,3304,MCT,2194,,0,332 333,Malaysia,Oman
40428,MH,3378,KUL,3304,MEL,3339,,0,333 772,Malaysia,Australia
40429,MH,3378,KUL,3304,MLE,3156,,0,738,Malaysia,Maldives
40430,MH,3378,KUL,3304,MNL,2397,,0,738,Malaysia,Philippines
40431,MH,3378,KUL,3304,MRU,893,Y,0,343 332,Malaysia,Mauritius
40432,MH,3378,KUL,3304,MYY,3266,,0,738 734,Malaysia,Malaysia
40433,MH,3378,KUL,3304,NRT,2279,,0,772,Malaysia,Japan
40434,MH,3378,KUL,3304,PEK,3364,,0,333,Malaysia,China
40435,MH,3378,KUL,3304,PEN,3308,,0,738 734,Malaysia,Malaysia
40436,MH,3378,KUL,3304,PER,3351,,0,333,Malaysia,Australia
40437,MH,3378,KUL,3304,PNH,3034,,0,738,Malaysia,Cambodia
40438,MH,3378,KUL,3304,PVG,3406,,0,333,Malaysia,China
40439,MH,3378,KUL,3304,REP,3035,,0,738,Malaysia,Cambodia
40440,MH,3378,KUL,3304,RGN,3239,,0,738 319,Malaysia,Burma
40441,MH,3378,KUL,3304,SBW,3267,,0,738,Malaysia,Malaysia
40442,MH,3378,KUL,3304,SDK,4141,,0,738,Malaysia,Malaysia
40443,MH,3378,KUL,3304,SGN,3205,,0,738,Malaysia,Vietnam
40444,MH,3378,KUL,3304,SIN,3316,,0,738 319 320,Malaysia,Singapore
40445,MH,3378,KUL,3304,SYD,3361,,0,333,Malaysia,Australia
40446,MH,3378,KUL,3304,TAS,2983,Y,0,764,Malaysia,Uzbekistan
40447,MH,3378,KUL,3304,TGG,3307,,0,734 738,Malaysia,Malaysia
40448,MH,3378,KUL,3304,TPE,2276,,0,738,Malaysia,Taiwan
40449,MH,3378,KUL,3304,TWU,3271,,0,738,Malaysia,Malaysia
40450,MH,3378,KUL,3304,USM,3177,Y,0,319,Malaysia,Thailand
40451,MH,3378,KUL,3304,XMN,3383,,0,738,Malaysia,China
40454,MH,3378,LBU,3270,BKI,3269,,0,738 AT7,Malaysia,Malaysia
40455,MH,3378,LBU,3270,KUL,3304,,0,738 734,Malaysia,Malaysia
40456,MH,3378,LBU,3270,MYY,3266,Y,0,AT7,Malaysia,Malaysia
40457,MH,3378,LDU,3268,BKI,3269,Y,0,AT7,Malaysia,Malaysia
40458,MH,3378,LGK,3305,KUL,3304,,0,738 734,Malaysia,Malaysia
40459,MH,3378,LGK,3305,PEN,3308,Y,0,AT7,Malaysia,Malaysia
40460,MH,3378,LGK,3305,SIN,3316,Y,0,320 319,Malaysia,Singapore
40461,MH,3378,LGK,3305,SZB,3408,Y,0,AT7,Malaysia,Malaysia
40462,MH,3378,LGL,6215,MUR,3265,Y,0,DHT,Malaysia,Malaysia
40463,MH,3378,LGL,6215,MYY,3266,Y,0,DHT,Malaysia,Malaysia
40469,MH,3378,LKH,6769,MUR,3265,Y,0,DHT,Malaysia,Malaysia
40470,MH,3378,LKH,6769,MYY,3266,Y,0,DHT,Malaysia,Malaysia
40471,MH,3378,LMN,3264,MYY,3266,Y,0,AT7,Malaysia,Malaysia
40472,MH,3378,LWY,6219,BKI,3269,Y,0,DHT,Malaysia,Malaysia
40473,MH,3378,LWY,6219,BKM,6218,Y,0,DHT,Malaysia,Malaysia
40474,MH,3378,LWY,6219,MYY,3266,Y,0,DHT,Malaysia,Malaysia
40480,MH,3378,MKM,6217,KCH,3263,Y,0,DHT,Malaysia,Malaysia
40481,MH,3378,MKM,6217,MYY,3266,Y,0,DHT,Malaysia,Malaysia
40484,MH,3378,MNL,2397,KUL,3304,,0,738,Philippines,Malaysia
40486,MH,3378,MUR,3265,BBN,6220,Y,0,DHT,Malaysia,Malaysia
40487,MH,3378,MUR,3265,LBP,5855,Y,0,DHT,Malaysia,#N/A
40488,MH,3378,MUR,3265,LGL,6215,Y,0,DHT,Malaysia,Malaysia
40489,MH,3378,MUR,3265,LKH,6769,Y,0,DHT,Malaysia,Malaysia
40490,MH,3378,MUR,3265,MYY,3266,Y,0,DHT,Malaysia,Malaysia
40491,MH,3378,MUR,3265,ODN,6216,Y,0,DHT,Malaysia,Malaysia
40492,MH,3378,MYY,3266,BBN,6220,Y,0,DHT,Malaysia,Malaysia
40493,MH,3378,MYY,3266,BKI,3269,Y,0,AT7,Malaysia,Malaysia
40494,MH,3378,MYY,3266,BTU,3262,Y,0,AT7,Malaysia,Malaysia
40495,MH,3378,MYY,3266,KCH,3263,,0,738,Malaysia,Malaysia
40496,MH,3378,MYY,3266,KUL,3304,,0,738 734,Malaysia,Malaysia
40497,MH,3378,MYY,3266,LBU,3270,Y,0,AT7,Malaysia,Malaysia
40498,MH,3378,MYY,3266,LGL,6215,Y,0,DHT,Malaysia,Malaysia
40499,MH,3378,MYY,3266,LKH,6769,Y,0,DHT,Malaysia,Malaysia
40500,MH,3378,MYY,3266,LMN,3264,Y,0,AT7,Malaysia,Malaysia
40501,MH,3378,MYY,3266,LWY,6219,Y,0,DHT,Malaysia,Malaysia
40502,MH,3378,MYY,3266,MKM,6217,Y,0,DHT,Malaysia,Malaysia
40503,MH,3378,MYY,3266,MUR,3265,Y,0,DHT,Malaysia,Malaysia
40504,MH,3378,MYY,3266,MZV,4056,Y,0,AT7,Malaysia,Malaysia
40505,MH,3378,MYY,3266,ODN,6216,Y,0,DHT,Malaysia,Malaysia
40506,MH,3378,MYY,3266,SBW,3267,Y,0,AT7,Malaysia,Malaysia
40507,MH,3378,MZV,4056,BKI,3269,,0,AT7,Malaysia,Malaysia
40508,MH,3378,MZV,4056,BWN,3272,Y,0,AT7,Malaysia,Brunei
40509,MH,3378,MZV,4056,KCH,3263,Y,0,AT7,Malaysia,Malaysia
40510,MH,3378,MZV,4056,MYY,3266,Y,0,AT7,Malaysia,Malaysia
40515,MH,3378,ODN,6216,MUR,3265,Y,0,DHT,Malaysia,Malaysia
40516,MH,3378,ODN,6216,MYY,3266,Y,0,DHT,Malaysia,Malaysia
40520,MH,3378,PEK,3364,KUL,3304,,0,333,China,Malaysia
40521,MH,3378,PEN,3308,BKK,3885,Y,0,734,Malaysia,Thailand
40522,MH,3378,PEN,3308,BTJ,3294,Y,0,AT7,Malaysia,Indonesia
40523,MH,3378,PEN,3308,HKT,3179,Y,0,AT7,Malaysia,Thailand
40524,MH,3378,PEN,3308,KBR,3298,Y,0,AT7,Malaysia,Malaysia
40525,MH,3378,PEN,3308,KUA,3299,Y,0,AT7,Malaysia,Malaysia
40526,MH,3378,PEN,3308,KUL,3304,,0,734 738,Malaysia,Malaysia
40527,MH,3378,PEN,3308,LGK,3305,Y,0,AT7,Malaysia,Malaysia
40528,MH,3378,PEN,3308,SIN,3316,Y,0,320 738 319,Malaysia,Singapore
40529,MH,3378,PEN,3308,SZB,3408,Y,0,AT7,Malaysia,Malaysia
40530,MH,3378,PEN,3308,USM,3177,Y,0,AT7,Malaysia,Thailand
40533,MH,3378,PKU,3273,SZB,3408,Y,0,AT7,Indonesia,Malaysia
40535,MH,3378,PNK,3284,KCH,3263,Y,0,AT7,Indonesia,Malaysia
40536,MH,3378,PPS,2433,BKI,3269,,0,AT7,Philippines,Malaysia
40537,MH,3378,PVG,3406,BKI,3269,,0,738,China,Malaysia
40538,MH,3378,PVG,3406,KUL,3304,,0,333,China,Malaysia
40544,MH,3378,SBW,3267,BKI,3269,Y,0,AT7,Malaysia,Malaysia
40545,MH,3378,SBW,3267,BTU,3262,Y,0,AT7,Malaysia,Malaysia
40546,MH,3378,SBW,3267,KCH,3263,,0,738,Malaysia,Malaysia
40547,MH,3378,SBW,3267,KUL,3304,,0,738,Malaysia,Malaysia
40548,MH,3378,SBW,3267,MYY,3266,Y,0,AT7,Malaysia,Malaysia
40549,MH,3378,SDK,4141,BKI,3269,,0,738 AT7,Malaysia,Malaysia
40550,MH,3378,SDK,4141,KUD,6222,Y,0,DHT,Malaysia,Malaysia
40551,MH,3378,SDK,4141,KUL,3304,,0,738,Malaysia,Malaysia
40552,MH,3378,SDK,4141,TWU,3271,Y,0,AT7,Malaysia,Malaysia
40554,MH,3378,SIN,3316,BKI,3269,Y,0,320 319,Singapore,Malaysia
40555,MH,3378,SIN,3316,IPH,3302,Y,0,AT7,Singapore,Malaysia
40556,MH,3378,SIN,3316,KCH,3263,,0,738,Singapore,Malaysia
40557,MH,3378,SIN,3316,KUA,3299,Y,0,AT7,Singapore,Malaysia
40558,MH,3378,SIN,3316,KUL,3304,,0,738 319 320,Singapore,Malaysia
40559,MH,3378,SIN,3316,LGK,3305,Y,0,320 319,Singapore,Malaysia
40560,MH,3378,SIN,3316,PEN,3308,Y,0,320 738 319,Singapore,Malaysia
40561,MH,3378,SIN,3316,SZB,3408,Y,0,AT7,Singapore,Malaysia
40562,MH,3378,SIN,3316,TAS,2983,Y,0,752,Singapore,Uzbekistan
40564,MH,3378,SZB,3408,AOR,3296,Y,0,AT7,Malaysia,Malaysia
40565,MH,3378,SZB,3408,BTH,3903,Y,0,AT7,Malaysia,Indonesia
40566,MH,3378,SZB,3408,JHB,3303,Y,0,AT7,Malaysia,Malaysia
40567,MH,3378,SZB,3408,KBR,3298,Y,0,AT7,Malaysia,Malaysia
40568,MH,3378,SZB,3408,KTE,3300,Y,0,AT7,Malaysia,Malaysia
40569,MH,3378,SZB,3408,LGK,3305,Y,0,AT7,Malaysia,Malaysia
40570,MH,3378,SZB,3408,PEN,3308,Y,0,AT7,Malaysia,Malaysia
40571,MH,3378,SZB,3408,PKU,3273,Y,0,AT7,Malaysia,Indonesia
40572,MH,3378,SZB,3408,SIN,3316,Y,0,AT7,Malaysia,Singapore
40573,MH,3378,SZB,3408,TGG,3307,Y,0,AT7,Malaysia,Malaysia
40574,MH,3378,SZB,3408,USM,3177,Y,0,AT7,Malaysia,Thailand
40578,MH,3378,TGG,3307,KUL,3304,,0,734 738,Malaysia,Malaysia
40579,MH,3378,TGG,3307,SZB,3408,Y,0,AT7,Malaysia,Malaysia
40582,MH,3378,TRK,3920,TWU,3271,Y,0,AT7,Indonesia,Malaysia
40583,MH,3378,TWU,3271,BKI,3269,,0,738,Malaysia,Malaysia
40584,MH,3378,TWU,3271,KUL,3304,,0,734 738,Malaysia,Malaysia
40585,MH,3378,TWU,3271,SDK,4141,Y,0,AT7,Malaysia,Malaysia
40586,MH,3378,TWU,3271,TRK,3920,Y,0,AT7,Malaysia,Indonesia
40590,MH,3378,XMN,3383,KUL,3304,,0,738,China,Malaysia
40591,MI,4750,BDO,3896,SIN,3316,,0,319,Indonesia,Singapore
40592,MI,4750,BKI,3269,SIN,3316,,0,320 319,Malaysia,Singapore
40594,MI,4750,BPN,3919,SIN,3316,,0,319 320,Indonesia,Singapore
40596,MI,4750,CEB,4206,DVO,4090,,0,320,Philippines,Philippines
40597,MI,4750,CEB,4206,SIN,3316,,0,320 738,Philippines,Singapore
40599,MI,4750,CKG,3393,SIN,3316,,0,320 319,China,Singapore
40602,MI,4750,CSX,3371,SIN,3316,,0,320,China,Singapore
40603,MI,4750,CTU,3395,SIN,3316,,0,320 319,China,Singapore
40608,MI,4750,DVO,4090,CEB,4206,,0,320,Philippines,Philippines
40609,MI,4750,DVO,4090,SIN,3316,,0,320 738,Philippines,Singapore
40612,MI,4750,JOG,3898,SIN,3316,,0,320,Indonesia,Singapore
40613,MI,4750,KCH,3263,SIN,3316,,0,319,Malaysia,Singapore
40614,MI,4750,KMG,3382,SIN,3316,,0,320 319,China,Singapore
40616,MI,4750,KUL,3304,SIN,3316,,0,320 738 319,Malaysia,Singapore
40617,MI,4750,LGK,3305,SIN,3316,,0,320 319,Malaysia,Singapore
40618,MI,4750,LOP,8401,SIN,3316,,0,319 320,Indonesia,Singapore
40620,MI,4750,MDC,3250,SIN,3316,,0,320,Indonesia,Singapore
40621,MI,4750,PEN,3308,SIN,3316,,0,320 738 319,Malaysia,Singapore
40622,MI,4750,PKU,3273,SIN,3316,,0,319,Indonesia,Singapore
40623,MI,4750,PLM,3289,SIN,3316,,0,319,Indonesia,Singapore
40629,MI,4750,SIN,3316,BDO,3896,,0,319,Singapore,Indonesia
40630,MI,4750,SIN,3316,BKI,3269,,0,320 319,Singapore,Malaysia
40631,MI,4750,SIN,3316,BLR,3131,,0,320,Singapore,India
40632,MI,4750,SIN,3316,BPN,3919,,0,319 320,Singapore,Indonesia
40633,MI,4750,SIN,3316,CCU,3043,,0,320,Singapore,India
40634,MI,4750,SIN,3316,CEB,4206,,0,320 738,Singapore,Philippines
40635,MI,4750,SIN,3316,CJB,3135,,0,320,Singapore,India
40636,MI,4750,SIN,3316,CKG,3393,,0,320 319,Singapore,China
40637,MI,4750,SIN,3316,CNX,3931,,0,320,Singapore,Thailand
40638,MI,4750,SIN,3316,COK,3136,,0,320 738 319,Singapore,India
40639,MI,4750,SIN,3316,CSX,3371,,0,320,Singapore,China
40640,MI,4750,SIN,3316,CTU,3395,,0,320 319,Singapore,China
40641,MI,4750,SIN,3316,DAD,3196,,0,738 319 320,Singapore,Vietnam
40642,MI,4750,SIN,3316,DIL,3310,,0,319,Singapore,East Timor
40643,MI,4750,SIN,3316,DRW,3999,,0,320,Singapore,Australia
40644,MI,4750,SIN,3316,DVO,4090,,0,320 738,Singapore,Philippines
40645,MI,4750,SIN,3316,HAN,3199,,0,320,Singapore,Vietnam
40646,MI,4750,SIN,3316,HKT,3179,,0,320 738 319,Singapore,Thailand
40647,MI,4750,SIN,3316,JOG,3898,,0,320,Singapore,Indonesia
40648,MI,4750,SIN,3316,KCH,3263,,0,319,Singapore,Malaysia
40649,MI,4750,SIN,3316,KMG,3382,,0,320 319,Singapore,China
40650,MI,4750,SIN,3316,KTM,3125,,0,320,Singapore,Nepal
40651,MI,4750,SIN,3316,KUL,3304,,0,320 738 319,Singapore,Malaysia
40652,MI,4750,SIN,3316,LGK,3305,,0,320 319,Singapore,Malaysia
40653,MI,4750,SIN,3316,LOP,8401,,0,319 320,Singapore,Indonesia
40654,MI,4750,SIN,3316,MAA,3144,,0,319 320,Singapore,India
40655,MI,4750,SIN,3316,MDC,3250,,0,320,Singapore,Indonesia
40656,MI,4750,SIN,3316,PEN,3308,,0,320 738 319,Singapore,Malaysia
40657,MI,4750,SIN,3316,PKU,3273,,0,319,Singapore,Indonesia
40658,MI,4750,SIN,3316,PLM,3289,,0,319,Singapore,Indonesia
40659,MI,4750,SIN,3316,PNH,3034,,0,320,Singapore,Cambodia
40660,MI,4750,SIN,3316,REP,3035,,0,738 320,Singapore,Cambodia
40661,MI,4750,SIN,3316,RGN,3239,,0,320 319,Singapore,Burma
40662,MI,4750,SIN,3316,SOC,3929,,0,320 319,Singapore,Indonesia
40663,MI,4750,SIN,3316,SRG,3901,,0,319,Singapore,Indonesia
40664,MI,4750,SIN,3316,SUB,3928,,0,333 320 319,Singapore,Indonesia
40665,MI,4750,SIN,3316,SZX,3374,,0,320 738 319,Singapore,China
40666,MI,4750,SIN,3316,TRV,3153,,0,319 320,Singapore,India
40667,MI,4750,SIN,3316,UPG,3240,,0,319 320,Singapore,Indonesia
40668,MI,4750,SIN,3316,USM,3177,,0,319,Singapore,Thailand
40669,MI,4750,SIN,3316,VTZ,3066,,0,319,Singapore,India
40670,MI,4750,SIN,3316,WUH,3376,,0,319 320,Singapore,China
40671,MI,4750,SIN,3316,XMN,3383,,0,320,Singapore,China
40672,MI,4750,SOC,3929,SIN,3316,,0,320 319,Indonesia,Singapore
40673,MI,4750,SRG,3901,SIN,3316,,0,319,Indonesia,Singapore
40674,MI,4750,SUB,3928,SIN,3316,,0,333 320 319,Indonesia,Singapore
40675,MI,4750,SZX,3374,SIN,3316,,0,320 738 319,China,Singapore
40677,MI,4750,UPG,3240,SIN,3316,,0,319 320,Indonesia,Singapore
40680,MI,4750,WUH,3376,SIN,3316,,0,319 320,China,Singapore
40681,MI,4750,XMN,3383,SIN,3316,,0,320,China,Singapore
40687,MJ,3342,CGK,3275,CMB,3024,,0,321,Indonesia,Sri Lanka
40722,MJ,3342,KUL,3304,CMB,3024,Y,0,320 343 332,Malaysia,Sri Lanka
40731,MJ,3342,SIN,3316,CMB,3024,Y,0,320,Singapore,Sri Lanka
40745,MK,1057,KUL,3304,MRU,893,,0,343 332,Malaysia,Mauritius
40746,MK,1057,KUL,3304,SIN,3316,,0,343,Malaysia,Singapore
40769,MK,1057,PEK,3364,MRU,893,,0,343,China,Mauritius
40771,MK,1057,PVG,3406,MRU,893,,0,343,China,Mauritius
40774,MK,1057,SIN,3316,KUL,3304,,0,343,Singapore,Malaysia
40882,MR,13335,HLD,3366,COQ,6795,,0,F50,China,Mongolia
40998,MS,2143,CAN,3370,CAI,1128,,0,773,China,Egypt
41001,MS,2143,CGK,3275,CAI,1128,,0,330,Indonesia,Egypt
41054,MS,2143,KUL,3304,BKK,3885,,0,773,Malaysia,Thailand
41078,MS,2143,PEK,3364,CAI,1128,,0,330,China,Egypt
41086,MS,2143,SIN,3316,DXB,2188,Y,0,333,Singapore,United Arab Emirates
41099,MU,1758,ACX,7506,NAY,6341,Y,0,737,China,China
